job_id,job_title,date_downloaded,approach,grade,search_term,count,eo,heo_seo,g7
1602520,Band B2 - Fraud Analyst - Grants Management Function (Ref:3017),2018-09-27,External,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1568810,CMA716 Service Desk Analyst,2018-01-06,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1573446,"Migration, Gig Economy and BME Analysis - G7",2018-02-14,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1574697,Business Analyst,2018-02-23,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1577527,Statistical Officer C2 - Assistant to the MOD Chief Analyst,2018-03-20,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1578038,Band B1 - ICTS Support Analyst( Ref: 2458),2018-03-22,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1579283,CMA746 Senior Intelligence Analyst,2018-03-30,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1580356,SG/B2/AQ Technical Analyst (Non Functional),2018-04-11,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1584213,PB4 - Intelligence Analyst (Fixed Term),2018-05-12,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1584554,Business Analyst,2018-05-16,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1588794,GSS/GORS SEO analyst in the Higher Education Alternative Providers Data Team,2018-06-19,Internal,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1592963,PPPT Portfolio PMO Analyst,2018-07-20,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1593777,SEO - Senior Performance Analyst (PRAU),2018-07-25,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1600209,B2 (EO) Service Desk Analyst,2018-09-11,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1600330,Grade 7 Senior Analytical Platform Services Manager,2018-09-13,External,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1578801,Band A - Principal Analyst <U+0096> Horizon Scanning / Strategic Early Warning( Ref: 2465),2018-03-28,Across government,"Grade 7, Grade 6",analy,TRUE,TRUE,FALSE,TRUE
1579508,"A2 (Grade 7) Senior Policy Analyst, ODA Modernisation (6 month Secondment)",2018-04-05,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1587559,Grade 7- Economic Adviser - Analytical Lead: IE Research & Analysis,2018-06-12,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1588189,Senior Intelligence Analyst,2018-06-14,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1590197,Senior Economic Adviser Head of EU Exit Analysis,2018-06-28,Across government,Grade 6,analy,TRUE,TRUE,FALSE,TRUE
1593803,Capability Leader - Defence and Security Analysis,2018-07-25,Across government,Grade 6,analy,TRUE,TRUE,FALSE,TRUE
1597330,SEO Analysts: Skills Policy Analysis,2018-08-17,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1602760,SG/B2/VQ Business Analyst (IRC63884),2018-10-02,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1605799,"Senior Analyst, TRACER Unit, Intelligence Collection- IP1808701HG",2018-10-20,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1605799,"Senior Analyst, TRACER Unit, Intelligence Collection- IP1808701HG",2018-10-20,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1605799,"Senior Analyst, TRACER Unit, Intelligence Collection- IP1808701HG",2018-10-20,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1566453,EU Exit and Cross-Cutting Analyst,2017-12-09,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1569639,B1 (HEO) Finance Analyst,2018-01-16,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1570196,Counter Extremism Intelligence and Research Analyst,2018-01-19,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1575456,B1 (HEO) Middle East and North Africa (MENA) Evidence Analyst and Communication Officer,2018-03-01,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1576327,Band B2+ - Senior Analyst( Ref: 2403),2018-03-08,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1583680,Senior QAT Analyst,2018-05-10,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1587578,EO - Data Analysis and Management Information Team (DAMIT),2018-06-12,Across government,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1588191,HEO Data Analyst/Developer (PRAU),2018-06-14,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1588805,DE&S Project Controller: Planning & Scheduling Risk Analyst Estimating Cost Control Finance,2018-06-19,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1591160,Head of Science - Biodiversity Informatics and Spatial Analysis (BISA),2018-07-05,External,Grade 6,analy,TRUE,TRUE,FALSE,TRUE
1591638,Technical Security Analyst,2018-07-10,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1591667,"Grade 6 Analytical Lead, EU Exit Analysis Team",2018-07-11,Across government,Grade 6,analy,TRUE,TRUE,FALSE,TRUE
1594830,Performance Analyst,2018-08-01,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1600332,SEO ICT Analytical Platform Services Manager,2018-09-13,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1566129,Commercial Analyst,2017-12-06,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1567578,Operational Risk & Compliance Analyst,2017-12-20,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1574499,HEO Junior Data Analyst,2018-02-24,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1582093,IT Support Analyst,2018-04-25,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1586401,W120 Russian / Mandarin / Arabic Language Analyst,2018-05-31,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1589666,IT Infrastructure Support Analyst 06.07.18,2018-06-23,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1591677,"Director, Data and Analysis",2018-07-11,External,SCS Pay Band 2,analy,TRUE,TRUE,FALSE,FALSE
1564958,919-KC-25230336-EXT-Public Health Intelligence Analyst <U+0096> Monitoring & Evaluation,2017-11-25,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1565373,Intelligence Analyst,2017-11-29,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1565907,Senior Administrative & Analytical Officer -Probation Counter Terrorism Team (Ref: 14913),2017-12-05,Across government,Other,analy,TRUE,TRUE,FALSE,FALSE
1568877,Digital Investigation Analyst (Ref: 15535),2018-01-09,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1572425,GORS Analytical 1 Year Sandwich or Summer Student Placement,2018-02-08,External,"Administrative Assistant, Administrative Officer",analy,TRUE,TRUE,FALSE,FALSE
1573418,Band B2 - Analytical Capability Development Adviser (Ref: 2355),2018-02-13,Across government,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1575224,Portfolio Analyst (Ref:16773),2018-02-27,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1582497,G6 Analyst,2018-04-27,Across government,Grade 6,analy,TRUE,TRUE,FALSE,TRUE
1583561,HEO Finance Analyst,2018-05-05,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1584513,Diary Manager for the Director of Analysis,2018-05-17,Across government,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1586846,Analyst Team Leader (Automation)-National Analytics,2018-06-02,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1587960,Higher Education - Two Grade 7 Analysts,2018-06-13,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1591650,IT Service Desk Support Analyst,2018-07-10,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1597148,Oracle System Analyst,2018-08-16,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1603713,Personal Assistant roles in BEIS's EU Exit and Analysis Group,2018-10-06,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1605812,"Analyst, TRACER Unit, Intelligence Collection <U+0096> IP1809201HG",2018-10-20,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1605812,"Analyst, TRACER Unit, Intelligence Collection <U+0096> IP1809201HG",2018-10-20,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1605812,"Analyst, TRACER Unit, Intelligence Collection <U+0096> IP1809201HG",2018-10-20,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1563982,Network Services Analyst,2017-11-17,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1566707,National Minimum Wage/Living Wage - Lead Analyst G7,2017-12-12,External,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1574141,919-KC-25369769-EXT-Senior Public Health Intelligence Analyst,2018-02-17,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1574516,SEO Senior Data Analyst,2018-02-24,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1578411,Senior Financial Analysis Manager (4T0260),2018-03-24,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1579413,Intelligence Analyst,2018-04-04,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1587642,Analysts (Policy/Commercial) - Systems and Networks,2018-06-09,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1590402,Future Economy Analysis,2018-06-29,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1590754,Senior Data Business Analyst,2018-07-04,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1592198,Associate Director - Data and Analytics,2018-07-13,Across government,Grade 6,analy,TRUE,TRUE,FALSE,TRUE
1593570,Band Ab (Grade 7) Lead Analyst - Competition Analysis in the Commercial and Contract Management Analytics Team (Ref: 19911),2018-07-21,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1563983,Senior Cyber Security Analyst,2017-11-17,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1566865,Policy Analyst,2017-12-13,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1571425,C&IT Grade 7 Solution and Data Analysis Lead,2018-01-27,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1572178,SG/A4/SH - IT Service Desk Analyst,2018-02-02,Across government,Administrative Officer,analy,TRUE,TRUE,FALSE,FALSE
1580366,Band B2 -Senior Intelligence Analyst - Open Source Team (Ref:2492),2018-04-11,Across government,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1581538,Regional ICT Service Analyst x2,2018-04-20,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1585152,RICU HEO Data Analyst,2018-05-22,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1585547,Associate EU Exit Business Analyst,2018-05-24,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1585585,EU Exit Business Analyst,2018-05-25,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1586856,Financial Analyst,2018-06-02,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1586683,Senior HR Analyst,2018-06-05,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1588937,Business Analyst - HQ Digital Technology Services - External - CORP0082,2018-06-20,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1590758,Senior Business Analyst,2018-07-04,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1591555,Test Analyst,2018-07-07,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1599861,Systems Analyst & Systems Developer (2 posts),2018-09-07,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1600336,HEO Analytical Data Engineer,2018-09-13,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1578050,Business Analyst Manager,2018-03-22,External,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1582101,SG/B1/SH Data Analyst,2018-04-25,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1586858,DE&S Information Assurance Analyst,2018-06-02,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1587649,Managers (Analysis/Policy/Commercial)- Systems and Networks,2018-06-09,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1592224,"SEO Senior Intelligence Analyst, Immigration Intelligence",2018-07-13,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1596436,School Capital Allocations Analyst (HSO),2018-08-14,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1598546,Band B2 - Full Stack Developer - Data & Analytics (Ref: 2925),2018-08-25,External,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1600360,Grade 7 Export Promotion Analyst,2018-09-13,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1603494,HEO Data Analyst/Developer (PRAU),2018-10-05,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1604771,Band Cb (HEO) EU Exit Analyst (Ref: 21640),2018-10-13,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1570508,Senior Public Health Intelligence Analyst - 919-KC-17934589-EXT,2018-01-23,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1576168,"Band A - Data, Integration and Test Analysts( Ref: 2404)",2018-03-07,External,"Grade 7, Grade 6",analy,TRUE,TRUE,FALSE,TRUE
1578427,"Director of Transport Strategy and Analysis, Transport Scotland",2018-03-24,Across government,SCS Pay Band 1,analy,TRUE,TRUE,FALSE,FALSE
1582731,Analyst,2018-05-01,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1586723,G7 - Strategic Performance Analysis Team Leader (PRAU),2018-06-05,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1591688,"Head of Environmental, International and Regulatory Analysis",2018-07-10,Across government,SCS Pay Band 1,analy,TRUE,TRUE,FALSE,FALSE
1597389,Performance Analyst,2018-08-18,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1599468,Group Director of Analysis,2018-09-05,External,SCS Pay Band 2,analy,TRUE,TRUE,FALSE,FALSE
1602601,SEO Systems Analyst & Systems Developer (2 posts),2018-09-28,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1570310,IT Infrastructure Business Analyst,2018-01-20,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1573430,DE&S Business Analyst,2018-02-13,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1574348,Graduate Data Analyst,2018-02-21,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1594408,Grade 7 Analyst (GSR) - Home Office Analysis and Insight: IE Research & Analysis Analytical Lead,2018-07-31,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1599884,HEO Asset Recovery Financial and Data Analysis Lead,2018-09-07,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1564971,919-KC-25230334-EXT-Senior Public Health Intelligence Analyst <U+0096> Monitoring & Evaluation,2017-11-25,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1573787,Band Ab (Grade7) Analysts within the Analytical Services Directorate in the Ministry of Justice (Ref: 16493),2018-02-15,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1574358,Service Desk Analyst,2018-02-21,Across government,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1575232,Scientific Applications Support Analyst,2018-02-27,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1576173,"Band B2 - Data, Integration and Test Analysts ( Ref: 2405)",2018-03-07,External,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1576485,"Band Bb (SEO) Performance Analyst for the Criminal Injuries Compensation Authority, Analytical Services Directorate (Ref: 17028)",2018-03-09,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1580504,HEO GORs analyst (School performance tables),2018-04-12,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1581548,ICT Service Analyst x2,2018-04-20,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1582120,Band C - Programme Analyst (Ref: 18110),2018-04-25,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1586447,Divisional Head of Analysis,2018-05-31,External,Grade 6,analy,TRUE,TRUE,FALSE,TRUE
1587659,Senior Managers (Analysis/Policy/Commercial) - Systems and Networks,2018-06-09,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1592241,Operational Researcher/Analyst,2018-07-13,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1593767,Band A - Principal Intelligence Analyst - Russia (Ref: 2803),2018-07-24,Across government,"Grade 7, Grade 6",analy,TRUE,TRUE,FALSE,TRUE
1594298,"Planning Analyst - Strategy, Governance and Performance Team",2018-07-27,Across government,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1594417,Regional PMO Analyst,2018-07-31,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1598381,Band A - Principal Analyst - Weapons of Mass Destruction and Counter-Proliferation (Ref: 2924),2018-08-24,External,"Grade 7, Grade 6",analy,TRUE,TRUE,FALSE,TRUE
1599502,Regulation Analyst (IRC61766),2018-09-05,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1602929,Senior Requirements Analyst,2018-10-02,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1567078,Digital Records Analyst (IRC50885),2017-12-14,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1570316,Senior 2nd Line Support Analyst (IRC54585),2018-01-20,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1571647,919-KC-17939872-EXT-Public Health Intelligence Analyst,2018-01-30,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1576174,"Director General, Policy, Analysis and Humanitarian",2018-03-07,External,SCS Pay Band 3,analy,TRUE,TRUE,FALSE,FALSE
1578836,Personal Assistant and Business Support to Planning & Analysis Deputy Directors,2018-03-28,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1580375,IT Service Analyst,2018-04-11,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1583588,Senior Policy Analyst,2018-05-05,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1585202,Senior Data Business Analyst,2018-05-19,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1585200,"B1 (HEO) Finance Analyst, DFID Yemen",2018-05-22,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1589008,Orbital Analyst,2018-06-20,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1590827,B1 (HEO) Network Services Analyst,2018-07-04,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1591693,Band B2 - JTAC UK Regional Threat Analyst(s) (Joint Terrorism Analysis Centre) (Ref: 2767),2018-07-10,External,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1564835,Applications Support Analyst,2017-11-24,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1571229,Assurance Analyst (Ref: 15980),2018-01-26,Across government,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1571935,Senior Security Operations Analyst - Vulnerability Assessment,2018-02-07,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1575864,Policy Analyst <U+0096> Consumer Engagement,2018-03-06,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1576877,Incident & Problem Analyst - Amended - Extended closing date,2018-03-13,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1578482,Senior Strategy Analyst,2018-03-27,External,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1579619,Business Analyst - HQ Digital Technology Services - External - CORP0050,2018-04-05,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1580758,SG/C1/VAR - Principle Operational Research Analyst <U+0096> Social Security Operational Delivery Analysis,2018-04-13,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1590787,"Band B2 - Assistant Economist, Analysis and Insight Unit (Ref: 2749)",2018-07-03,External,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1591695,C5 D6 D7 Research Analysts Europe,2018-07-10,External,"Senior Executive Officer, Grade 7, Grade 6",analy,TRUE,TRUE,TRUE,TRUE
1595908,Head of Business Analysis,2018-08-07,External,Grade 6,analy,TRUE,TRUE,FALSE,TRUE
1600404,School Condition and Cost Intelligence Analyst,2018-09-12,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1601098,SEO Senior Risk & Assurance Analyst,2018-09-18,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1568895,Economic Adviser <U+0096> EU Exit Analysis,2018-01-09,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1572201,HMICFRS Senior Analyst (Fire),2018-02-02,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1573961,SStO/SSO analyst in the Higher Education Longitudinal Education Outcomes (LEO) Team,2018-02-16,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1576975,B1 (HEO) Finance Analyst,2018-03-15,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1583595,"Senior Analyst, RIIO",2018-05-05,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1585701,Senior Business Analyst,2018-05-25,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1586790,HEO Tier 1 CSOC Analyst,2018-06-05,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1588359,EU Exit Analysis Team- Business Planning & Support Officer,2018-06-14,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1590223,Business Analyst,2018-06-28,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1592259,Graduate Operational Researcher/Analyst,2018-07-13,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1593590,DE&S Operational Researcher - Modelling & Analysis - Professional II,2018-07-21,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1599449,Network Operations Analyst,2018-09-04,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1604457,"Senior Officer, Strategic Analysis and Assessment, National Assessment Centre x22- IP1807201HG",2018-10-12,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1564986,Senior Business Analyst,2017-11-25,External,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1565440,Assitant Commercial Analyst,2017-11-30,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1566743,Analyst Team Leader- National Analytics,2017-12-12,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1569669,Band Cb (HEO) Business Intelligence Analyst - HMPPS Wales (Ref: 15710),2018-01-16,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1576879,"Senior Officer, Intel Collections, Voice Analytics - HP1770202HG",2018-03-13,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1577694,Band B2 - Analytics Consultant (Ref: 2426),2018-03-20,External,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1581170,"Band A - Senior Economist, Analysis & Insight team, Cabinet Office (Ref: 2500)",2018-04-18,Across government,"Grade 7, Grade 6",analy,TRUE,TRUE,FALSE,TRUE
1589433,"SCS1, Head of Research Analysts",2018-06-21,Across government,"Grade 7, SCS Pay Band 1",analy,TRUE,TRUE,FALSE,TRUE
1591701,Band A - Principal Analyst - Weapons of Mass Destruction and Counter-Proliferation (Ref: 2768),2018-07-10,Across government,"Grade 7, Grade 6",analy,TRUE,TRUE,FALSE,TRUE
1597617,Agile Business Analyst,2018-08-21,External,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1598388,Data Analyst - Band B( Ref: 20690),2018-08-24,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1599211,DE&S Engineering Cost Analyst,2018-09-01,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1602011,Senior Credit Risk Analyst,2018-09-22,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1603270,Finance Systems Analyst,2018-10-03,Across government,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1564446,"OFW BC-188 Senior Director Analytics, Chief Economist",2017-11-22,External,"SCS Pay Band 2, Other",analy,TRUE,TRUE,FALSE,FALSE
1568899,BAS: Safer Custody Analyst (Ref: 15543),2018-01-09,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1572433,Southeast Asia Research Analyst Indonesia,2018-02-06,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1574771,Data Analyst x 2,2018-02-22,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1575962,Cyber Security Analyst,2018-03-03,External,Other,analy,TRUE,TRUE,FALSE,FALSE
1577929,Migration Analysis Lead,2018-03-21,Across government,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1584666,IT Support Analyst (2nd Line) (IRC57233),2018-05-16,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1585308,Teachers Analysis Division Senior Research Officer (SRO),2018-05-23,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1586795,Lead QAT Analyst,2018-06-05,External,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1587723,"BC-238, Principal - Finance Analyst (PR19)",2018-06-09,External,"Senior Executive Officer, Grade 7, Grade 6, Other",analy,TRUE,TRUE,TRUE,TRUE
1590855,EU Exit Tree Health Business Analyst Role,2018-07-04,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1593782,REF2124 - Electricity Modelling Analyst - Energy and Security,2018-07-24,Across government,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1599451,Senior Threat Intelligence Analyst,2018-09-04,External,Grade 7,analy,TRUE,TRUE,FALSE,TRUE
1571451,919-MM-19174730-EXT-Senior Analyst <U+0096>Dietary Improvement,2018-01-27,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1574772,"Director General, Future Economic Partnership and Analysis",2018-02-22,Across government,SCS Pay Band 3,analy,TRUE,TRUE,FALSE,FALSE
1575601,Band A - Principal Analyst - China / DPRK( Ref: 2410),2018-03-01,Across government,"Grade 7, Grade 6",analy,TRUE,TRUE,FALSE,TRUE
1577931,Data Analyst <U+0096> Customer Insight (Ref: 17319),2018-03-21,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1584667,"Policy Advisor or Analyst, EDS Projects, Band B2 (HEO/SEO) (Ref: 2596)",2018-05-16,External,"Higher Executive Officer, Senior Executive Officer",analy,TRUE,TRUE,TRUE,FALSE
1586896,Combat Support Team Analyst,2018-06-02,External,Senior Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
1587738,"BC-238 Principal, Finance Analyst",2018-06-09,External,"Senior Executive Officer, Grade 7, Grade 6, Other",analy,TRUE,TRUE,TRUE,TRUE
1588373,Defence Intelligence - Band D Geospatial Analyst,2018-06-14,External,Executive Officer,analy,TRUE,TRUE,FALSE,FALSE
1588595,Strategic Portfolio Planning Analyst (Ref:18987),2018-06-15,External,Higher Executive Officer,analy,TRUE,TRUE,TRUE,FALSE
